06/24/2004,"This Week on Perl 6, Fortnight Ending 2004-06-21",Piers Cawley,/2004/06/p6pdigest/20040621.html,Final,,"perl 6, internals, parrot"
06/24/2004,Profiling Perl,Simon Cozens,/2004/06/25/profiling.html,Final,Programming,"profiling,optimization,speed,profiler"
06/18/2004,Perl's Special Variables,Dave Cross,/2004/06/18/variables.html,Final,Files,"variables,file handling"
06/10/2004,The Evolution of Perl Email Handling,Simon Cozens,/2004/06/10/email.html,Final,Email,"email,mail,filtering,spamassassin"
06/09/2004,"This Week on Perl 6, Fortnight Ending 2004-06-06",Piers Cawley,/2004/06/p6pdigest/20040606.html,Final,,"perl 6, internals, parrot"
06/04/2004,Web Testing with HTTP::Recorder,Linda Julien,/2004/06/04/recorder.html,Final,"Tools, Web Development","web,testing,recorder,proxy"
05/28/2004,Return of Quiz of the Week,Simon Cozens,/2004/05/28/testing.html,Final,Community,"qotw,quiz,recipes"
05/27/2004,"This Week on Perl 6, Week Ending 2004-05-23",Piers Cawley,/2004/05/p6pdigest/20040523.html,Final,,"perl 6, internals, parrot"
05/21/2004,An Interview with Allison Randal,Simon Cozens,/2004/05/19/allison.html,Final,Community,"perl foundation, Allison Randal, tpf"
05/14/2004,Affrus: An OS X Perl IDE,Simon Cozens,/2004/05/14/affrus.html,Final,Tools,"affrus,ide,komodo, Unix editors, OS X IDE"
05/14/2004,"This Week on Perl 6, Week Ending 2004-05-09",Piers Cawley,/2004/05/p6pdigest/20040509.html,Final,,"perl 6, internals, parrot"
05/07/2004,Building Testing Libraries,Casey West,/2004/05/07/testing.html,Final,Modules,"testing, test, harness"
05/07/2004,"This Week on Perl 6, Week Ending 2004-05-02",Piers Cawley,/2004/05/p6pdigest/20040502.html,Final,,"perl 6, internals, parrot"
04/29/2004,Rapid Web Application Deployment with Maypole : Part 2,Simon Cozens,/2004/04/29/maypole.html,Final,Web Development,"maypole, mvc"
04/29/2004,"This Week on Perl 6, Week Ending 2004-04-25",Piers Cawley,/2004/04/p6pdigest/20040425.html,Final,,"perl 6, internals, parrot"
04/22/2004,Rapid Web Application Deployment with Maypole,Simon Cozens,/2004/04/15/maypole.html,Final,Web Development,"maypole, mvc"
04/22/2004,"This Fortnight on Perl 6, Weeks Ending 2004-04-18",Piers Cawley,/2004/04/p6pdigest/20040418.html,Final,,"perl 6, internals, parrot"
04/16/2004,Apocalypse 12,Larry Wall,/2004/04/16/a12.html,Final,Perl 6,
04/08/2004,Using Bloom Filters,Maciej Ceglowski,/2004/04/08/bloom_filters.html,Final,Data Structures,"Bloom filters, set membership, Text::Bloom, Bloom16, LOAF, Maciej Ceglowski"
04/04/2004,"This week on Perl 6, week ending 2004-04-04",Piers Cawley,/2004/04/p6pdigest/20040404.html,Final,,"perl 6,internals,parrot"
04/01/2004,Photo Galleries with Mason and Imager,Casey West,/2004/04/01/masongal.html,Final,"Graphics, Web Development","mason,imager,galleries"
03/28/2004,"This week on Perl 6, week ending 2004-03-28",Piers Cawley,/2004/03/p6pdigest/20040328.html,Final,,perl 6 internals parrot
03/25/2004,Making Dictionaries with Perl,Sean M. Burke,/2004/03/25/dictionaries.html,Final,Lingua,"rtf,languages,linguistics,dictionaries"
03/21/2004,"This week on Perl 6, week ending 2004-03-21",Piers Cawley,/2004/03/p6pdigest/20040321.html,Final,,perl 6 internals parrot
03/18/2004,Synopsis 3,Luke Palmer,/2004/03/18/synopsis3.html,Final,Perl 6,"perl 6,operators,synopsis"
03/14/2004,"This week on Perl 6, week ending 2004-03-14",Piers Cawley,/2004/03/p6pdigest/20040314.html,Final,Perl 6,perl 6 internals parrot
03/11/2004,Simple IO Handling with IO::All,Brian Ingerson,/2004/03/12/ioall.html,Final,Files,"io,filehandle"
03/07/2004,"This week on Perl 6, week ending 2004-03-07",Piers Cawley,/2004/03/p6pdigest/20040307.html,Final,,perl 6 internals parrot
03/04/2004,Distributed Version Control with svk,Chia-liang Kao,/2004/03/03/svk.html,Final,Version Control Systems,"svk, subversion, svn, version control"
02/29/2004,"This week on Perl 6, week ending 2004-02-29",Piers Cawley,/2004/02/p6pdigest/20040229.html,Final,Perl 6,perl 6 internals parrot
02/27/2004,Exegesis 7,Damian Conway,/2004/02/27/exegesis7.html,Final,Perl 6,"perl 6, formats, exegesis, damian conway,"
02/22/2004,"This week on Perl 6, week ending 2004-02-22",Piers Cawley,/2004/02/p6pdigest/20040222.html,Final,Perl 6,perl 6 internals parrot
02/19/2004,Find What You Want with Plucene,Simon Cozens,/2004/02/19/plucene.html,Final,Web Development,plucene lucene search
02/15/2004,"This week on Perl 6, week ending 2004-02-15",Piers Cawley,/2004/02/p6pdigest/20040215.html,Final,Perl 6,perl 6 internals parrot
02/13/2004,Mail to WAP Gateways,Pete Sergeant,/2004/02/13/mbox2wap.html,Final,Mail and USENET News,"WAP, mobile mail, mail to WAP gateway, email WAP, cellphone email, cellphone mail"
02/08/2004,"This week on Perl 6, week ending 2004-02-08",Piers Cawley,/2004/02/p6pdigest/20040208.html,Final,Perl 6,perl 6 internals parrot
02/05/2004,Siesta Mailing List Manager,Simon Wistow,/2004/02/05/siesta.html,Final,Email,"siesta, mlm, mailman, ezmlm, perl mail, majordomo, perl mailing list, mailing list manager"
02/01/2004,"This week on Perl 6, week ending 2004-02-01",Piers Cawley,/2004/02/p6pdigest/20040201.html,Final,Perl 6,perl 6 internals parrot
01/30/2004,How We Wrote the Template Toolkit Book ...,Dave Cross,/2004/01/30/ttbook.html,Final,Text Tools,"template toolkit, perl template toolkit, perl documentation, template toolkit book, dave cross, andy wardley, darren chamberlain"
01/25/2004,"This week on Perl 6, week ending 2004-01-25",Piers Cawley,/2004/01/p6pdigest/20040125.html,Final,Perl 6,perl 6 internals parrot
01/23/2004,Introducing Mac::Glue,"Simon Cozens, Chris Nandor",/2004/01/23/macglue.html,Final,Macintosh,"mac applications, scripting, perl mac apps, perl for macs, mac::glue"
01/16/2004,Maintaining Regular Expressions,Aaron Mackey,/2004/01/16/regexps.html,Final,Regular Expressions,"regexp, regex brackets, regular expressions, perl, perl brackets, brackets"
01/11/2004,"This week on Perl 6, week ending 2004-01-11",Piers Cawley,/2004/01/p6pdigest/20040111.html,Final,Perl 6,perl 6 internals parrot
01/09/2004,The State of Perl,Adam Turoff,/2004/01/09/survey.html,Final,Community,perl future directions
01/04/2004,"This week on Perl 6, week ending 2004-01-04",Piers Cawley,/2004/01/p6pdigest/20040104.html,Final,Perl 6,perl 6 internals parrot
12/18/2003,"Blosxoms, Bryars and Blikis",Simon Cozens,/2003/12/18/bryar.html,Final,Web Development,"blog, wiki, bliki, blosxom, bryar, social software"
12/14/2003,"This week on Perl 6, week ending 2003-12-14",,/2003/12/p6pdigest/20031214.html,Draft,Perl 6,perl 6 internals parrot
12/07/2003,"This week on Perl 6, week ending 2003-12-07",Piers Cawley,/2003/12/p6pdigest/20031207.html,Final,Perl 6,perl 6 internals parrot
12/05/2003,How Perl Powers the Squeezebox,Simon Cozens,/2003/12/05/slimp3.html,Final,Business,"mp3, slimp3, squeezebox, slim devices, SLIMP3, perl, wireless mp3, perl mp3"
11/30/2003,"This week on Perl 6, week ending 2003-11-30",Piers Cawley,/2003/11/p6pdigest/20031130.html,Final,Perl 6,perl 6 internals parrot
11/23/2003,"This fortnight on Perl 6, week ending 2003-11-23",Piers Cawley,/2003/11/p6pdigest/20031123.html,Final,Perl 6,perl 6 internals parrot
11/21/2003,Perl Slurp-Eaze,Uri Guttman,/2003/11/21/slurp.html,Final,Files,slurp slurping file io
11/17/2003,Solving Puzzles with LM-Solve,Shlomi Fish,/2003/11/17/lmsolve.html,Final,Games,games puzzles logic maze
11/09/2003,"This week on Perl 6, week ending 2003-11-09",Piers Cawley,/2003/11/p6pdigest/20031109.html,Final,Perl 6,perl 6 internals parrot
11/07/2003,Bringing Java into Perl,Phil Crow,/2003/11/07/java.html,Final,Java,Java Inline
11/02/2003,"This week on Perl 6, week ending 2003-11-02",Piers Cawley,/2003/11/p6pdigest/20031102.html,Final,Perl 6,perl 6 internals parrot
10/31/2003,Open Guides,Kake Pugh,/2003/10/31/openguides.html,Final,Community,wiki openguides
10/26/2003,"This week on Perl 6, week ending 2003-10-26",Piers Cawley,/2003/10/p6pdigest/20031026.html,Final,Perl 6,perl 6 internals parrot
10/23/2003,Database Programming with Perl,Simon Cozens,/2003/10/23/databases.html,Final,Databases,"dbi, databases, rdbms, relational databases"
10/19/2003,"This week on Perl 6, week ending 2003-10-19",Piers Cawley,/2003/10/p6pdigest/20031019.html,Final,Perl 6,perl 6 internals parrot
10/15/2003,"A Chromosome at a Time with Perl, Part 2",James D. Tisdall,/2003/10/15/bioinformatics.html,Final,,"perl, bioinformatics, bioperl, subroutines, genome, gigabases, chromosome, perl and bioinformatics"
10/12/2003,"This week on Perl 6, week ending 2003-10-12",Piers Cawley,/2003/10/p6pdigest/20031012.html,Final,Perl 6,perl 6 internals parrot
10/09/2003,A Refactoring Example,Michael Schwern,/2003/10/09/refactoring.html,Final,Style Guides,"refactoring, optimization, speed, faster, perl, refactoring techniques"
10/03/2003,Identifying Audio Files with MusicBrainz,Paul Mison,/2003/10/03/musicbrainz.html,Final,Music,"mp3, music, musicbrainz, cddb, freedb"
09/25/2003,Adding Search Functionality to Perl Applications,Aaron Trevena,/2003/09/25/searching.html,Final,Databases,searching search reverse index
09/21/2003,"This week on Perl 6, week ending 2003-09-21",Piers Cawley,/2003/09/p6pdigest/20030921.html,Final,Perl 6,perl 6 internals parrot
09/17/2003,"Cooking with Perl, Part 3",,/2003/09/17/perlcookbook.html,Final,,"Perl Cookbook, perl, extracting  table data, making simple changes to elements or text, templating with HTML::Mason, Tom Christiansen, Nathan Torkington "
09/14/2003,"This week on Perl 6, week ending 2003-09-14",Piers Cawley,/2003/09/p6pdigest/20030914.html,,Perl 6,perl 6 internals parrot
09/11/2003,"A Chromosome at a Time with Perl, Part 1",James D. Tisdall,/2003/09/10/bioinformatics.html,Final,Biology,"bioinformatics, biological sequence data, James Tisdall, Tisdall, perl for bioinformatics"
09/07/2003,"This week on Perl 6, week ending 2003-09-07",Piers Cawley,/2003/09/p6pdigest/20030907.html,Final,Perl 6,perl 6 internals parrot
09/03/2003,"Cooking with Perl, Part 2","Tom Christiansen, Nathan Torkington",/2003/09/03/perlcookbook.html,Final,,"Perl Cookbook, perl, using SQL without a database server, sending attachments in email, Tom Christiansen, Nathan Torkington "
08/31/2003,"This week on Perl 6, week ending 2003-08-31",Piers Cawley,/2003/08/p6pdigest/20030831.html,Final,Perl 6,perl 6 internals parrot
08/23/2003,Using Perl to Enable the Disabled,Jouke Visser,/2003/08/28/pvoice.html,Final,Communications,"pVoice, disabled speech, Perl, Jouke Visser"
08/21/2003,Cooking with Perl,"Tom Christiansen, Nathan Torkington",/2003/08/21/perlcookbook.html,Final,,"Perl, matching nested patterns, patterns, pretending a string is a file, file contents, Perl Cookbook, Cooking with Perl, Tom Christiansen, Nathan Torkington,  "
08/17/2003,"This week on Perl 6, week ending 2003-08-17",Piers Cawley,/2003/08/p6pdigest/20030817.html,Final,Perl 6,perl 6 internals parrot
08/15/2003,"Perl Design Patterns, Part 3",Phil Crow,/2003/08/15/design3.html,Final,Programming,"patterns, Perl, Phil Crow, patterns in Perl, Perl programming"
08/07/2003,"Perl Design Patterns, Part 2",Phil Crow,/2003/08/07/design2.html,Final,Programming,"patterns, Perl, Phil Crow, patterns in Perl, Perl programming"
08/03/2003,"This week on Perl 6, week ending 2003-08-03",Piers Cawley,/2003/08/p6pdigest/20030803.html,Final,Perl 6,perl 6 internals parrot
07/29/2003,Spreading Activation Searches,Maciej Ceglowski,/2003/07/29/spreading.html,,Web Development,searching spreading activation google pagerank search engine
07/29/2003,Exegesis 6,Damian Conway,/2003/07/29/exegesis6.html,Final,Perl 6,"Perl 6, subroutines, Apocalypse 6, Exegesis 6, Damian Conway"
07/22/2003,Overloading,Dave Cross,/2003/07/22/overloading.html,Final,Objects,"operator overloading, Perl overloading mechanism, overload.pm"
07/20/2003,"This week on Perl 6, week ending 2003-07-20",Piers Cawley,/2003/06/p6pdigest/20030720.html,Final,Perl 6,perl 6 internals parrot
07/16/2003,State of the Onion 2003,Larry Wall,/2003/07/16/soto2003.html,Final,Larry Wall,"perl, larry wall, state of the onion, ponie, perl 6, parrot"
07/15/2003,How to Avoid Writing Code,Kake Pugh,/2003/07/15/nocode.html,Final,Web Development,template database sql dbi
07/13/2003,"This week on Perl 6, week ending 2003-07-13",Piers Cawley,/2003/06/p6pdigest/20030713.html,Final,Perl 6,perl 6 internals parrot
07/08/2003,Integrating mod_perl with Apache 2.1 Authentication,Geoffrey Young,/2003/07/08/mod_perl.html,Final,mod_perl,"mod_perl 2, Apache 2, Geoffrey Young, Digest authentication, Apache::AuthHandler."
07/06/2003,"This week on Perl 6, week ending 2003-07-06",Piers Cawley,/2003/06/p6pdigest/20030706.html,Final,Perl 6,perl 6 internals parrot
07/01/2003,"Power Regexps, Part II",Simon Cozens,/2003/07/01/regexps.html,Final,Regular Expressions,regexps regular expressions
06/25/2003,Perl 6 Design Philosophy,"Allison Randal, Dan Sugalski, Leopold Tötsch",/2003/06/25/perl6essentials.html,Final,,"Perl 6, design principles in Perl 6, Parrot, Perl 6 Essentials, "
06/23/2003,"This week on Perl 6, week ending 2003-06-22",Piers Cawley,/2003/06/p6pdigest/20030622.html,Final,Perl 6,perl 6 internals parrot
06/23/2003,"This week on Perl 6, week ending 2003-06-29",Piers Cawley,/2003/06/p6pdigest/20030629.html,Final,Perl 6,perl 6 internals parrot
06/19/2003,"Hidden Treasures of the Perl Core, part II",Casey West,/2003/06/19/treasures.html,Final,Modules,
06/15/2003,"This week on Perl 6, week ending 2003-06-15",Piers Cawley,/2003/06/p6pdigest/20030615.html,Final,Perl 6,perl 6 internals parrot
06/13/2003,Perl Design Patterns,Phil Crow,/2003/06/13/design1.html,Final,Programming,
06/08/2003,"This week on Perl 6, week ending 2003-06-08",Piers Cawley,/2003/06/p6pdigest/20030608.html,Final,Perl 6,perl 6 internals parrot
06/06/2003,Regexp Power,Simon Cozens,/2003/06/06/regexps.html,Final,Regular Expressions,regexps regular expressions
06/01/2003,"This week on Perl 6, week ending 2003-06-01",Piers Cawley,/2003/06/p6pdigest/20030601.html,Final,Perl 6,perl 6 internals parrot
05/29/2003,Hidden Treasures of the Perl Core,Casey West,/2003/05/29/treasures.html,Final,Modules,
05/25/2003,"This week on Perl 6, week ending 2003-05-25",Piers Cawley,/2003/05/p6pdigest/20030525.html,Final,Perl 6,perl 6 internals parrot
05/22/2003,Testing mod_perl 2.0,Geoffrey Young,/2003/05/22/testing.html,Final,mod_perl,
05/18/2003,"This week on Perl 6, week ending 2003-05-18",Piers Cawley,/2003/05/p6pdigest/20030518.html,Final,Perl 6,perl 6 internals parrot
05/13/2003,CGI::Kwiki,Brian Ingerson,/2003/05/14/kwiki.html,Final,CGI,wiki kwiki ingy
05/11/2003,"This week on Perl 6, week ending 2003-05-11",Piers Cawley,/2003/05/p6pdigest/20030511.html,Final,Perl 6,perl 6 internals parrot
05/07/2003,"This week on Perl 6, week ending 2003-05-04",Piers Cawley,/2003/05/p6pdigest/20030507.html,Final,Perl 6,perl 6 internals parrot
05/06/2003,2003 Perl Conferences,Simon Cozens,/2003/05/06/conferences.html,Final,Community,conferences yapc tpc oscon
05/02/2003,Programming Perl in the .NET Environment,Simon Cozens,/2003/05/02/review.html,Draft,Books and Magazines,
04/27/2003,"This week on Perl 6, week ending 2003-04-27",Piers Cawley,/2003/04/p6pdigest/20030427.html,Final,Perl 6,perl 6 internals parrot
04/22/2003,POOL,Simon Cozens,/2003/04/22/pool.html,Final,Objects,modules oo template
04/20/2003,"This week on Perl 6, week ending 2003-04-20",Piers Cawley,/2003/04/p6pdigest/20030420.html,Final,Perl 6,perl 6 internals parrot
04/17/2003,Filters in Apache 2.0,Geoffrey Young,/2003/04/17/filters.html,Final,mod_perl,
04/13/2003,"This week on Perl 6, week ending 2003-04-13",Piers Cawley,/2003/04/p6pdigest/20030413.html,Final,Perl 6,perl 6 internals parrot
04/09/2003,Synopsis 6,"Damian Conway, Allison Randal",/2003/04/09/synopsis.html,Final,Perl 6,perl 6 apocalypse
04/06/2003,"This week on Perl 6, week ending 2003-04-06",Piers Cawley,/2003/04/p6pdigest/20030406.html,Final,Perl 6,perl 6 internals parrot
04/02/2003,Apache::VMonitor - The Visual System and Apache Server Monitor,Stas Bekman,/2003/04/02/mod_perl.html,Final,mod_perl,mod_perl apache vmonitor
03/30/2003,"This week on Perl 6, week ending 2003-03-30",Piers Cawley,/2003/03/p6pdigest/20030330.html,Final,Perl 6,perl 6 internals parrot
03/26/2003,Five Tips for .NET Programming in Perl,Randy Ray,/2003/03/26/perlanddotnet.html,Final,,"Perl, .NET, .Net, SOAP::Lite, Perl SOAP applications,"
03/23/2003,"This week on Perl 6, week ending 2003-03-23",Piers Cawley,/2003/03/p6pdigest/20030323.html,Final,Perl 6,perl 6 internals parrot
03/18/2003,For Perl Programmers : only,Brian Ingerson,/2003/03/18/only.html,Final,Modules,only module version
03/16/2003,"This week on Perl 6, week ending 2003-03-16",Piers Cawley,/2003/03/p6pdigest/20030316.html,Final,Perl 6,perl 6 internals parrot
03/13/2003,The Many Dates and Times of Perl,Dave Rolsky,/2003/03/13/datetime.html,Final,CPAN,
03/09/2003,"This week on Perl 6, week ending 2003-03-09",Piers Cawley,/2003/03/p6pdigest/20030309.html,Final,Perl 6,perl 6 internals parrot
03/07/2003,Apocalypse 6,Larry Wall,/2003/03/07/apocalypse6.html,Final,Perl 6,perl 6 apocalypse subroutines
03/04/2003,Improving mod_perl Sites' Performance: Part 8,Stas Bekman,/2003/03/04/mod_perl.html,Final,mod_perl,mod_perl apache performance
03/03/2003,"This week on Perl 6, week ending 2003-03-02",Piers Cawley,/2003/03/p6pdigest/20030302.html,Final,Perl 6,perl 6 internals parrot
02/27/2003,Genomic Perl,Simon Cozens,/2003/02/27/review.html,Final,Books and Magazines,
02/23/2003,"This week on Perl 6, week ending 2003-02-23",Piers Cawley,/2003/02/p6pdigest/20030223.html,Final,Perl 6,perl 6 internals parrot
02/19/2003,Building a Vector Space Search Engine in Perl,Maciej Ceglowski,/2003/02/19/engine.html,Final,Text Tools,search engine vector space
02/16/2003,"This week on Perl 6, week ending 2003-02-16",Piers Cawley,/2003/02/p6pdigest/20030216.html,Final,Perl 6,perl 6 internals parrot
02/12/2003,Module::Build,Dave Rolsky,/2003/02/12/module1.html,Final,Modules,module build makemaker
02/09/2003,"This week on Perl 6, week ending 2003-02-09",Piers Cawley,/2003/02/p6pdigest/20030209.html,Final,Perl 6,perl 6 internals parrot
02/05/2003,Improving mod_perl Sites' Performance: Part 7,Stas Bekman,/2003/02/05/mod_perl.html,Final,mod_perl,mod_perl apache performance
02/02/2003,"This week on Perl 6, week ending 2003-02-02",Piers Cawley,/2003/02/p6pdigest/20030202.html,Final,Perl 6,perl 6 internals parrot
01/30/2003,Embedding Perl in HTML with Mason,Simon Cozens,/2003/01/30/review.html,Final,Books and Magazines,
01/26/2003,"This week on Perl 6, week ending 2003-01-26",Piers Cawley,/2003/01/p6pdigest/20030126.html,Final,Perl 6,perl 6 internals parrot
01/22/2003,Screen-scraping with WWW::Mechanize,Chris Ball,/2003/01/22/mechanize.html,Final,Web Development,screen scraping web mechanize
01/19/2003,"This week on Perl 6, week ending 2003-01-19",Piers Cawley,/2003/01/p6pdigest/20020319.html,Final,Perl 6,perl 6 internals parrot
01/16/2003,What's new in Perl 5.8.0,Artur Bergman,/2003/01/16/whatsnew.html,Final,Releases,5.8.0 upgrade features
01/12/2003,"This week on Perl 6, week ending 2003-01-12",Piers Cawley,/2003/01/p6pdigest/20020312.html,Final,Perl 6,perl 6 internals parrot
01/08/2003,"This week on Perl 6, weeks ending 2003-01-05",Piers Cawley,/2003/01/p6pdigest/20020308.html,Final,Perl 6,perl 6 internals parrot
01/07/2003,Improving mod_perl Sites' Performance: Part 6,Stas Bekman,/2003/01/07/mod_perl.html,Final,mod_perl,mod_perl fork
12/18/2002,How Perl Powers Christmas,Alex Gough,/2002/12/18/hohoho.html,Final,Advocacy,Christmas success Santa
12/11/2002,Programming with Mason,Dave Rolsky,/2002/12/11/mason.html,Final,,"Mason, Perl, Embedding Perl, HTML, "
12/08/2002,"This week on Perl 6 (12/02-08, 2002)",Piers Cawley,/2002/12/p6pdigest/20021208.html,Final,Perl 6,perl 6 internals parrot
12/04/2002,Improving mod_perl Sites' Performance: Part 5,Stas Bekman,/2002/12/04/mod_perl.html,Final,mod_perl,mod_perl shared memory
12/03/2002,Trees,Abhijit Menon-Sen,/2002/11/20/trees.html,Draft,Data Structures,cs trees red-black
12/01/2002,"This week on Perl 6 (11/24-12/01, 2002)",Piers Cawley,/2002/12/p6pdigest/20021201.html,Final,Perl 6,perl 6 internals parrot
11/27/2002,Class::DBI,Tony Bowden,/2002/11/27/classdbi.html,Final,Databases,database class POOP Class::DBI
11/27/2002,"This week on Perl 6 (11/17-11/23, 2002)",Piers Cawley,/2002/11/p6pdigest/20021127.html,Final,Perl 6,perl 6 internals parrot
11/21/2002,"This week on Perl 6 (11/10-11/17, 2002)",Piers Cawley,/2002/11/p6pdigest/20021121.html,Final,Perl 6,perl 6 internals parrot
11/20/2002,Managing Bulk DNS Zones with Perl,Chris Josephes,/2002/11/20/dns.html,Final,Sysadmin,DNS zonefile BIND 
11/15/2002,"This week on Perl 6 (11/03-11/10, 2002)",Piers Cawley,/2002/11/p6pdigest/20021115.html,Final,Perl 6,perl 6 internals parrot
11/14/2002,Object Oriented Exception Handling in Perl,Arun Udaya Shankar,/2002/11/14/exception.html,Final,Objects,
11/06/2002,"This week on Perl 6 (10/28-11/03, 2002)",Piers Cawley,/2002/11/p6pdigest/20021107.html,Final,Perl 6,perl 6 internals parrot
11/06/2002,Writing Perl Modules for CPAN,Simon Cozens,/2002/11/06/review.html,Final,Books and Magazines,
11/04/2002,"This week on Perl 6 (10/20-27, 2002)",Piers Cawley,/2002/11/p6pdigest/20021027.html,Final,Perl 6,perl 6 internals parrot
10/30/2002,On Topic,Allison Randal,/2002/10/30/topic.html,Final,Perl 6,topic topicalizer
10/22/2002,The Phrasebook Design Pattern,Rani Pinchuk,/2002/10/22/phrasebook.html,Final,Modules,phrasebook languages
10/16/2002,"This week on Perl 6 (10/7-14, 2002)",Leon Brocard,/2002/10/p6pdigest/20021016.html,Final,Perl 6,perl 6 internals parrot
10/15/2002,Radiator,Simon Cozens,/2002/10/15/radiator.html,Final,Business,radiator radius commercial enterprise
10/09/2002,A Review of Komodo,Simon Cozens,/2002/10/09/komodo.html,Final,Editors,komodo ide
10/06/2002,"This week on Perl 6 (9/30 - 10/6, 2002)",Leon Brocard,/2002/10/p6pdigest/20021006.html,Final,Perl 6,perl 6 internals parrot
10/01/2002,How Hashes Really Work,Abhijit Menon-Sen,/2002/10/01/hashes.html,Final,Programming,hashes hash
09/29/2002,"This week on Perl 6 (9/23 - 9/29, 2002)",Piers Cawley,/2002/09/p6pdigest/20020929.html,Final,Perl 6,perl 6 internals parrot
09/24/2002,An AxKit Image Gallery,Barrie Slaymaker,/2002/09/24/axkit.html,Final,XML,
09/22/2002,"This week on Perl 6 (9/16 - 9/22, 2002)",Piers Cawley,/2002/09/p6pdigest/20020922.html,Final,Perl 6,perl 6 internals parrot
09/18/2002,Embedding Web Servers,Robert Spier,/2002/09/17/ewispp.html,Final,Web Development,
09/15/2002,"This week on Perl 6 (9/9 - 9/15, 2002)",Piers Cawley,/2002/09/p6pdigest/20020915.html,Final,Perl 6,perl 6 internals parrot
09/11/2002,"Retire your debugger, log smartly with Log::Log4perl!",Michael Schilli,/2002/09/11/log4perl.html,Final,Debugging,log4perl log4j logging
09/10/2002,Writing CGI Applications with Perl,Simon Cozens,/2002/09/10/review.html,Final,Books and Magazines,
09/08/2002,"This week on Perl 6 (9/1 - 9/8, 2002)",Piers Cawley,/2002/09/p6pdigest/20020908.html,Final,Perl 6,perl 6 internals parrot
09/04/2002,Going Up?,Sam Tregar,/2002/09/04/threads.html,Final,Tutorials,elevator threading threads simulation
09/04/2002,The Fusion of Perl and Oracle,Andy Duncan,/2002/09/04/perlfororacle.html,Final,,"Perl, Oracle, Oracle DBA"
09/01/2002,"This week on Perl 6 (8/26 - 9/1, 2002)",Piers Cawley,/2002/09/p6pdigest/20020901.html,Final,Perl 6,perl 6 internals parrot
08/27/2002,Mail Filtering,Michael Stevens,/2002/08/27/filtering.html,Final,Mail and USENET News,mail filtering
08/22/2002,Exegesis 5,Damian Conway,/2002/08/22/exegesis5.html,Final,Perl 6,apocalypse exegesis regular expressions
08/20/2002,Web Basics with LWP,Sean M. Burke,/2002/08/20/perlandlwp.html,Final,Modules,"Perl, LWP, Perl and LWP, Library for WWW in Perl,"
08/18/2002,This week on Perl 6 (week ending 2002-08-18),Piers Cawley,/2002/08/p6pdigest/20020818.html,Final,Perl 6,perl 6 internals parrot
08/13/2002,Acme::Comment,Jos Boumans,/2002/08/13/comment.html,Final,Modules,commenting multiline comment Acme
08/11/2002,This week on Perl 6 (week ending 2002-08-11),Piers Cawley,/2002/08/p6pdigest/20020811.html,Final,Perl 6,perl 6 internals parrot
08/07/2002,Proxy Objects,Matt Sergeant,/2002/08/07/proxyobject.html,Final,Objects,proxy objects pattern circular references
08/05/2002,This week on Perl 6 (week ending 2002-08-04),Piers Cawley,/2002/07/p6pdigest/20020805.html,Final,Perl 6,perl 6 internals parrot
07/30/2002,Improving mod_perl Sites' Performance: Part 4,Stas Bekman,/2002/07/30/mod_perl.html,Final,mod_perl,mod_perl shared memory
07/23/2002,This week on Perl 6 (week ending 2002-07-21),Leon Brocard,/2002/07/p6pdigest/20020723.html,Final,Perl 6,perl 6 internals parrot
07/23/2002,Graphics Programming with Perl,Simon Cozens,/2002/07/23/review.html,Final,Books and Magazines,
07/16/2002,Improving mod_perl Sites' Performance: Part 3,Stas Bekman,/2002/07/16/mod_perl.html,Final,mod_perl,mod_perl benchmarking test
07/14/2002,This Week on Perl 6 (8 - 14 Jul 2002),Piers Cawley,/2002/07/p6pdigest/20020714.html,Final,Perl 6,perl 6 internals parrot
07/10/2002,A Test::MockObject Illustrated Example,chromatic,/2002/07/10/tmo.html,Final,Tools,oo testing
07/02/2002,This week on Perl 6 ~(24-30 June 2002),Piers Cawley,/2002/07/p6pdigest/20020702.html,Final,Perl 6,perl 6 internals parrot
07/02/2002,Taglib TMTOWTDI,Barrie Slaymaker,/2002/07/02/axkit.html,Final,XML,
06/26/2002,Synopsis 5,"Damian Conway, Allison Randal",/2002/06/26/synopsis5.html,Final,Perl 6,pattern matching apocalypse
06/19/2002,Improving mod_perl Sites' Performance: Part 2,Stas Bekman,/2002/06/19/mod_perl.html,Final,mod_perl,mod_perl benchmarking test
06/11/2002,Where Wizards Fear To Tread,Artur Bergman,/2002/06/11/threads.html,Final,Tutorials,threads ithreads thread-safety
06/04/2002,Apocalypse 5,Larry Wall,/2002/06/04/apo5.html,Final,Perl 6,Apocalypse
05/29/2002,Improving mod_perl Sites' Performance: Part 1,Stas Bekman,/2002/05/29/mod_perl-opt.html,Final,mod_perl,mod_perl optimizing
05/29/2002,Achieving Closure,Simon Cozens,/2002/05/29/closure.html,Final,Tutorials,closure
05/22/2002,Finding a mod_perl ISP... or Becoming One,Stas Bekman,/2002/05/22/mod_perl-isp.html,Final,mod_perl,mod_perl ISP
05/15/2002,The Perl You Need To Know - Part 3,Stas Bekman,/2002/05/14/mod_perl.html,Final,mod_perl,mod_perl perl do require use lexical global
05/07/2002,Where Wizards Fear To Tread,Simon Cozens,/2002/05/07/optree.html,Final,Perl Internals,op tree B::Generate wizards
