2001-09-04T00:00:00-08:00,Changing Hash Behaviour with tie,Dave Cross,perl.com/pub/2001/09/04/tiedhash.html,data,tied-hash-behaviour
2001-09-08T00:00:00-08:00,This Week on Perl 6 (2 - 8 September 2001),Bryan Warnock,perl.com/pub/2001/09/p6pdigest/20010908.html,perl-6,perl-6-internals-lexical-documentation
2001-09-12T00:00:00-08:00,wxPerl: Another GUI for Perl,Jouke Visser,perl.com/pub/2001/09/12/wxtutorial1.html,development,wxperl-guis-perl
2001-09-18T00:00:00-08:00,Parrot : Some Assembly Required,Simon Cozens,perl.com/pub/2001/09/18/parrot.html,perl-6,parrot
2001-09-26T00:00:00-08:00,Asymmetric Cryptography in Perl,"Benjamin Trott,Vipul Ved Prakash",perl.com/pub/2001/09/26/crypto1.html,Security,asymmetric-cryptography
2001-10-02T00:00:00-08:00,Apocalypse 3,Larry Wall,perl.com/pub/2001/10/02/apocalypse3.html,perl-6,
2001-10-03T00:00:00-08:00,Exegesis 3,Damian Conway,perl.com/pub/2001/10/03/exegesis3.html,perl-6,
2001-10-10T00:00:00-08:00,This Week on p5p 2001/10/07,Abhijit Menon-Sen,perl.com/pub/2001/10/p5pdigest/20011010.html,Community,"news,threads,unicode,pod,documentation"
2001-10-10T00:00:00-08:00,Filtering Mail with PerlMx,Mike DeGraw-Bertsch,perl.com/pub/2001/10/10/perlmx.html,web,perlmx-activestate-sendmail
2001-10-17T00:00:00-08:00,Building a Large-scale E-commerce Site with Apache and mod_perl,Perrin Harkins,perl.com/pub/2001/10/17/etoys.html,web,
2001-10-21T00:00:00-08:00,This Week on p5p 2001/10/21,Abhijit Menon-Sen,perl.com/pub/2001/10/p5pdigest/20011021.html,Community,"news,threads,unicode,pod,documentation"
2001-10-23T00:00:00-08:00,Perl 6 : Not Just For Damians,Piers Cawley,perl.com/pub/2001/10/23/damians.html,perl-6,"damian-conway,larry-wall,perl-6"
2001-10-31T00:00:00-08:00,The Lighter Side of CPAN,Alex Gough,perl.com/pub/2001/10/31/lighter.html,CPAN,
2001-11-07T00:00:00-08:00,Object-Oriented Perl,Simon Cozens,perl.com/pub/2001/11/07/ooperl.html,development,"object-oriented,perl"
2001-11-15T00:00:00-08:00,Create RSS channels from HTML news sites,Chris Ball,perl.com/pub/2001/11/15/creatingrss.html,web,
2001-11-16T00:00:00-08:00,Parsing Protein Domains with Perl,James D. Tisdall,perl.com/pub/2001/11/16/perlbio2.html,science,"bioinformatics,genome,genetics"
2001-11-21T00:00:00-08:00,Lightweight Languages,Simon Cozens,perl.com/pub/2001/11/21/lightweight.html,community,"ai,mit"
2001-11-28T00:00:00-08:00,Request Tracker,Robert Spier,perl.com/pub/2001/11/28/request.html,apps,bugs
2001-12-04T00:00:00-08:00,An Introduction to Testing,chromatic,perl.com/pub/2001/12/04/testing.html,testing,
2001-12-10T00:00:00-08:00,This Week on Perl 6 (2 - 8 December 2001),Bryan Warnock,perl.com/pub/2001/12/p6pdigest/20011208.html,perl-6,perl-6-internals-parrot-0-0-3
2001-12-11T00:00:00-08:00,A Drag-and-Drop Primer for Perl/Tk,Steve Lidie,perl.com/pub/2001/12/11/perltk.html,Graphics,"drag-drop-tk,perl,perl-tk"
2001-12-19T00:00:00-08:00,This Week on Perl 6 (9 - 15 December 2001),Bryan Warnock,perl.com/pub/2001/12/p6pdigest/20011215.html,perl-6,perl-6-internals-parrot-0-0-3
2001-12-19T00:00:00-08:00,Building a Bridge to the Active Directory,Kelvin Param,perl.com/pub/2001/12/19/xmlrpc.html,data,active-directory-xml-rpc
2001-12-29T00:00:00-08:00,This Week on Perl 6 (16 - 22 December 2001),Bryan Warnock,perl.com/pub/2001/12/p6pdigest/20011222.html,perl-6,perl-6-internals-parrot-0-0-3
2001-12-29T00:00:00-08:00,This Week on Perl 6 (23 - 29 December 2001),Bryan Warnock,perl.com/pub/2001/12/p6pdigest/20011229.html,perl-6,perl-6-internals-parrot-0-0-3
2002-01-02T00:00:00-08:00,Beginning Bioinformatics,James D. Tisdall,perl.com/pub/2002/01/02/bioinf.html,science,bioinformatics-biochemistry-biology-chemistry
2002-01-05T00:00:00-08:00,This Week on Perl 6 (30 December 2001 - 5 Jan 2002),Bryan Warnock,perl.com/pub/2002/01/p6pdigest/20020105.html,perl-6,perl-6-internals-parrot
2002-01-09T00:00:00-08:00,Creating Custom Widgets,Steve Lidie,perl.com/pub/2002/01/09/perltk.html,development,"perl,perl-tk,widgets"
2002-01-15T00:00:00-08:00,Apocalypse 4,Larry Wall,perl.com/pub/2002/01/15/apo4.html,perl-6,apocalypse
2002-01-17T00:00:00-08:00,This Week on Perl 6 (6 - 12 Jan 2002),Bryan Warnock,perl.com/pub/2002/01/p6pdigest/20020112.html,perl-6,perl-6-internals-parrot
2002-01-23T00:00:00-08:00,This Week on Perl 6 (13 - 19 Jan 2002),Bryan Warnock,perl.com/pub/2002/01/p6pdigest/20020119.html,perl-6,perl-6-internals-parrot
2002-01-23T00:00:00-08:00,Finding CGI Scripts,Dave Cross,perl.com/pub/2002/01/23/cgi.html,web,cgi-not-matt-s-scripts
2002-01-30T00:00:00-08:00,Beginning PMCs,Jeffrey Goff,perl.com/pub/2002/01/30/pmcs.html,perl-6,parrot-pmcs-cookies
2002-02-06T00:00:00-08:00,Visual Perl,Eric Promislow,perl.com/pub/2002/02/05/visperl.html,development,microsoft-visual-perl-studio
2002-02-12T00:00:00-08:00,This Fortnight on Perl 6 (27 Jan - 9 Feb 2002),Bryan Warnock,perl.com/pub/2002/02/p6pdigest/20020209.html,perl-6,perl-6-internals-parrot
2002-02-12T00:00:00-08:00,Optimizing Your Perl,Robert Spier,perl.com/pub/2002/02/12/bigo.html,development,big-o-data-structure-algorithm-efficiency
2002-02-20T00:00:00-08:00,Preventing Cross-site Scripting Attacks,Paul Lindner,perl.com/pub/2002/02/20/css.html,Security,mod-perl-security-cross-site-scripting
2002-02-26T00:00:00-08:00,Why mod_perl?,Stas Bekman,perl.com/pub/2002/02/26/whatismodperl.html,web,mod-perl
2002-03-06T00:00:00-08:00,These Weeks on Perl 6 (10 Feb - 2 Mar 2002),Bryan Warnock,perl.com/pub/2002/03/p6pdigest/20020302.html,perl-6,perl-6-internals-parrot
2002-03-06T00:00:00-08:00,Stopping Spam with SpamAssassin,Simon Cozens,perl.com/pub/2002/03/06/spam.html,Email,"Spam,spamassassin,email-filtering"
2002-03-12T00:00:00-08:00,This Week on Perl 6 (3 -9 Mar 2002),Bryan Warnock,perl.com/pub/2002/03/p6pdigest/20020309.html,perl-6,perl-6-internals-parrot
2002-03-13T00:00:00-08:00,Introducing AxKit,Barrie Slaymaker,perl.com/pub/2002/03/12/axkit.html,data,
2002-03-19T00:00:00-08:00,A Perl Hacker's Foray into .NET,Simon Cozens,perl.com/pub/2002/03/19/dotnet.html,Windows,"Net-clr-c,dotnet"
2002-03-22T00:00:00-08:00,mod_perl in 30 minutes,Stas Bekman,perl.com/pub/2002/03/22/modperl.html,web,mod-perl
2002-03-26T00:00:00-08:00,CPAN PLUS,Jos Boumans,perl.com/pub/2002/03/26/cpanplus.html,CPAN,cpan-cpanplus
2002-04-02T00:00:00-08:00,Exegesis 4,Damian Conway,perl.com/pub/2002/04/01/exegesis4.html,perl-6,apocalypse-exegesis-control-flow
2002-04-10T00:00:00-08:00,Installing mod_perl without superuser privileges,Stas Bekman,perl.com/pub/2002/04/10/mod_perl.html,web,mod-perl-superuser-root
2002-04-16T00:00:00-08:00,"XSP, Taglibs and Pipelines",Barrie Slaymaker,perl.com/pub/2002/04/16/axkit.html,data,
2002-04-23T00:00:00-08:00,The Perl You Need To Know,Stas Bekman,perl.com/pub/2002/04/23/mod_perl.html,web,mod-perl-perl-global-variables
2002-04-25T00:00:00-08:00,mod_perl Developer's Cookbook,Simon Cozens,perl.com/pub/2002/04/25/review.html,web,"mod_perl,book-review"
2002-04-30T00:00:00-08:00,Becoming a CPAN Tester with CPANPLUS,Autrijus Tang,perl.com/pub/2002/04/30/cpants.html,CPAN,cpanplus-testing-cpants-cpan
2002-05-07T00:00:00-08:00,The Perl You Need To Know - Part 2,Stas Bekman,perl.com/pub/2002/05/07/mod_perl.html,web,mod-perl-perl-subroutines-stay-shared
2002-05-07T00:00:00-08:00,Where Wizards Fear To Tread,Simon Cozens,perl.com/pub/2002/05/07/optree.html,Perl Internals,op-tree-b-generate-wizards
2002-05-15T00:00:00-08:00,The Perl You Need To Know - Part 3,Stas Bekman,perl.com/pub/2002/05/14/mod_perl.html,web,mod-perl-perl-do-require-use-lexical-global
2002-05-22T00:00:00-08:00,Finding a mod_perl ISP... or Becoming One,Stas Bekman,perl.com/pub/2002/05/22/mod_perl-isp.html,web,mod-perl-isp
2002-05-29T00:00:00-08:00,Achieving Closure,Simon Cozens,perl.com/pub/2002/05/29/closure.html,development,closure
2002-05-29T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 1,Stas Bekman,perl.com/pub/2002/05/29/mod_perl-opt.html,web,mod-perl-optimizing
2002-06-04T00:00:00-08:00,Apocalypse 5,Larry Wall,perl.com/pub/2002/06/04/apo5.html,perl-6,apocalypse
2002-06-11T00:00:00-08:00,Where Wizards Fear To Tread,Artur Bergman,perl.com/pub/2002/06/11/threads.html,development,threads-ithreads-thread-safety
2002-06-19T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 2,Stas Bekman,perl.com/pub/2002/06/19/mod_perl.html,web,mod-perl-benchmarking-test
2002-06-26T00:00:00-08:00,Synopsis 5,"Damian Conway,Allison Randal",perl.com/pub/2002/06/26/synopsis5.html,perl-6,pattern-matching-apocalypse
2002-07-02T00:00:00-08:00,Taglib TMTOWTDI,Barrie Slaymaker,perl.com/pub/2002/07/02/axkit.html,data,
2002-07-02T00:00:00-08:00,This week on Perl 6 ~(24-30 June 2002),Piers Cawley,perl.com/pub/2002/07/p6pdigest/20020702.html,perl-6,perl-6-internals-parrot
2002-07-10T00:00:00-08:00,A Test::MockObject Illustrated Example,chromatic,perl.com/pub/2002/07/10/tmo.html,Tooling,oo-testing
2002-07-14T00:00:00-08:00,This Week on Perl 6 (8 - 14 Jul 2002),Piers Cawley,perl.com/pub/2002/07/p6pdigest/20020714.html,perl-6,perl-6-internals-parrot
2002-07-16T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 3,Stas Bekman,perl.com/pub/2002/07/16/mod_perl.html,web,mod-perl-benchmarking-test
2002-07-23T00:00:00-08:00,Graphics Programming with Perl,Simon Cozens,perl.com/pub/2002/07/23/review.html,Graphics,"graphics,perl-tk,book-review"
2002-07-23T00:00:00-08:00,This week on Perl 6 (week ending 2002-07-21),Leon Brocard,perl.com/pub/2002/07/p6pdigest/20020723.html,perl-6,perl-6-internals-parrot
2002-07-30T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 4,Stas Bekman,perl.com/pub/2002/07/30/mod_perl.html,web,mod-perl-shared-memory
2002-08-05T00:00:00-08:00,This week on Perl 6 (week ending 2002-08-04),Piers Cawley,perl.com/pub/2002/07/p6pdigest/20020805.html,perl-6,perl-6-internals-parrot
2002-08-07T00:00:00-08:00,Proxy Objects,Matt Sergeant,perl.com/pub/2002/08/07/proxyobject.html,development,proxy-objects-pattern-circular-references
2002-08-11T00:00:00-08:00,This week on Perl 6 (week ending 2002-08-11),Piers Cawley,perl.com/pub/2002/08/p6pdigest/20020811.html,perl-6,perl-6-internals-parrot
2002-08-13T00:00:00-08:00,Acme::Comment,Jos Boumans,perl.com/pub/2002/08/13/comment.html,development,commenting-multiline-comment-acme
2002-08-18T00:00:00-08:00,This week on Perl 6 (week ending 2002-08-18),Piers Cawley,perl.com/pub/2002/08/p6pdigest/20020818.html,perl-6,perl-6-internals-parrot
2002-08-20T00:00:00-08:00,Web Basics with LWP,Sean M. Burke,perl.com/pub/2002/08/20/perlandlwp.html,Web,"library-for-www-in-perl,lwp,perl,perl-and-lwp"
2002-08-22T00:00:00-08:00,Exegesis 5,Damian Conway,perl.com/pub/2002/08/22/exegesis5.html,perl-6,apocalypse-exegesis-regular-expressions
2002-08-27T00:00:00-08:00,Mail Filtering,Michael Stevens,perl.com/pub/2002/08/27/filtering.html,Email,"Email-filtering,spam"
2002-09-01T00:00:00-08:00,"This week on Perl 6 (8/26 - 9/1, 2002)",Piers Cawley,perl.com/pub/2002/09/p6pdigest/20020901.html,perl-6,perl-6-internals-parrot
2002-09-04T00:00:00-08:00,The Fusion of Perl and Oracle,Andy Duncan,perl.com/pub/2002/09/04/perlfororacle.html,Data,"oracle,oracle-dba,perl"
2002-09-04T00:00:00-08:00,Going Up?,Sam Tregar,perl.com/pub/2002/09/04/threads.html,development,elevator-threading-threads-simulation
2002-09-08T00:00:00-08:00,"This week on Perl 6 (9/1 - 9/8, 2002)",Piers Cawley,perl.com/pub/2002/09/p6pdigest/20020908.html,perl-6,perl-6-internals-parrot
2002-09-10T00:00:00-08:00,Writing CGI Applications with Perl,Simon Cozens,perl.com/pub/2002/09/10/review.html,Web,"cgi,web,book-review"
2002-09-11T00:00:00-08:00,"Retire your debugger, log smartly with Log::Log4perl!",Michael Schilli,perl.com/pub/2002/09/11/log4perl.html,Debugging,log4perl-log4j-logging
2002-09-15T00:00:00-08:00,"This week on Perl 6 (9/9 - 9/15, 2002)",Piers Cawley,perl.com/pub/2002/09/p6pdigest/20020915.html,perl-6,perl-6-internals-parrot
2002-09-18T00:00:00-08:00,Embedding Web Servers,Robert Spier,perl.com/pub/2002/09/17/ewispp.html,web,
2002-09-22T00:00:00-08:00,"This week on Perl 6 (9/16 - 9/22, 2002)",Piers Cawley,perl.com/pub/2002/09/p6pdigest/20020922.html,perl-6,perl-6-internals-parrot
2002-09-24T00:00:00-08:00,An AxKit Image Gallery,Barrie Slaymaker,perl.com/pub/2002/09/24/axkit.html,data,
2002-09-29T00:00:00-08:00,"This week on Perl 6 (9/23 - 9/29, 2002)",Piers Cawley,perl.com/pub/2002/09/p6pdigest/20020929.html,perl-6,perl-6-internals-parrot
2002-10-01T00:00:00-08:00,How Hashes Really Work,Abhijit Menon-Sen,perl.com/pub/2002/10/01/hashes.html,development,hashes-hash
2002-10-06T00:00:00-08:00,"This week on Perl 6 (9/30 - 10/6, 2002)",Leon Brocard,perl.com/pub/2002/10/p6pdigest/20021006.html,perl-6,perl-6-internals-parrot
2002-10-09T00:00:00-08:00,A Review of Komodo,Simon Cozens,perl.com/pub/2002/10/09/komodo.html,Tooling,komodo-ide
2002-10-15T00:00:00-08:00,Radiator,Simon Cozens,perl.com/pub/2002/10/15/radiator.html,Community,radiator-radius-commercial-enterprise
2002-10-16T00:00:00-08:00,"This week on Perl 6 (10/7-14, 2002)",Leon Brocard,perl.com/pub/2002/10/p6pdigest/20021016.html,perl-6,perl-6-internals-parrot
2002-10-22T00:00:00-08:00,The Phrasebook Design Pattern,Rani Pinchuk,perl.com/pub/2002/10/22/phrasebook.html,development,phrasebook-languages
2002-10-30T00:00:00-08:00,On Topic,Allison Randal,perl.com/pub/2002/10/30/topic.html,perl-6,topic-topicalizer
2002-11-04T00:00:00-08:00,"This week on Perl 6 (10/20-27, 2002)",Piers Cawley,perl.com/pub/2002/11/p6pdigest/20021027.html,perl-6,perl-6-internals-parrot
2002-11-06T00:00:00-08:00,Writing Perl Modules for CPAN,Simon Cozens,perl.com/pub/2002/11/06/review.html,CPAN,"CPAN,book-review"
2002-11-06T00:00:00-08:00,"This week on Perl 6 (10/28-11/03, 2002)",Piers Cawley,perl.com/pub/2002/11/p6pdigest/20021107.html,perl-6,perl-6-internals-parrot
2002-11-14T00:00:00-08:00,Object Oriented Exception Handling in Perl,Arun Udaya Shankar,perl.com/pub/2002/11/14/exception.html,development,
2002-11-15T00:00:00-08:00,"This week on Perl 6 (11/03-11/10, 2002)",Piers Cawley,perl.com/pub/2002/11/p6pdigest/20021115.html,perl-6,perl-6-internals-parrot
2002-11-20T00:00:00-08:00,Managing Bulk DNS Zones with Perl,Chris Josephes,perl.com/pub/2002/11/20/dns.html,Networking,dns-zonefile-bind
2002-11-21T00:00:00-08:00,"This week on Perl 6 (11/10-11/17, 2002)",Piers Cawley,perl.com/pub/2002/11/p6pdigest/20021121.html,perl-6,perl-6-internals-parrot
2002-11-27T00:00:00-08:00,"This week on Perl 6 (11/17-11/23, 2002)",Piers Cawley,perl.com/pub/2002/11/p6pdigest/20021127.html,perl-6,perl-6-internals-parrot
2002-11-27T00:00:00-08:00,Class::DBI,Tony Bowden,perl.com/pub/2002/11/27/classdbi.html,data,database-class-poop-class-dbi
2002-12-01T00:00:00-08:00,"This week on Perl 6 (11/24-12/01, 2002)",Piers Cawley,perl.com/pub/2002/12/p6pdigest/20021201.html,perl-6,perl-6-internals-parrot
2002-12-04T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 5,Stas Bekman,perl.com/pub/2002/12/04/mod_perl.html,web,mod-perl-shared-memory
2002-12-08T00:00:00-08:00,"This week on Perl 6 (12/02-08, 2002)",Piers Cawley,perl.com/pub/2002/12/p6pdigest/20021208.html,perl-6,perl-6-internals-parrot
2002-12-11T00:00:00-08:00,Programming with Mason,Dave Rolsky,perl.com/pub/2002/12/11/mason.html,Web,"embedding-perl,html,mason,perl"
2002-12-18T00:00:00-08:00,How Perl Powers Christmas,Alex Gough,perl.com/pub/2002/12/18/hohoho.html,Community,christmas-success-santa
2003-01-07T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 6,Stas Bekman,perl.com/pub/2003/01/07/mod_perl.html,web,mod-perl-fork
2003-01-08T00:00:00-08:00,"This week on Perl 6, weeks ending 2003-01-05",Piers Cawley,perl.com/pub/2003/01/p6pdigest/20020308.html,perl-6,perl-6-internals-parrot
2003-01-12T00:00:00-08:00,"This week on Perl 6, week ending 2003-01-12",Piers Cawley,perl.com/pub/2003/01/p6pdigest/20020312.html,perl-6,perl-6-internals-parrot
2003-01-16T00:00:00-08:00,What's new in Perl 5.8.0,Artur Bergman,perl.com/pub/2003/01/16/whatsnew.html,Community,5-8-0-upgrade-features
2003-01-19T00:00:00-08:00,"This week on Perl 6, week ending 2003-01-19",Piers Cawley,perl.com/pub/2003/01/p6pdigest/20020319.html,perl-6,perl-6-internals-parrot
2003-01-22T00:00:00-08:00,Screen-scraping with WWW::Mechanize,Chris Ball,perl.com/pub/2003/01/22/mechanize.html,web,screen-scraping-web-mechanize
2003-01-26T00:00:00-08:00,"This week on Perl 6, week ending 2003-01-26",Piers Cawley,perl.com/pub/2003/01/p6pdigest/20030126.html,perl-6,perl-6-internals-parrot
2003-01-30T00:00:00-08:00,Embedding Perl in HTML with Mason,Simon Cozens,perl.com/pub/2003/01/30/review.html,Web,"html,mason,book-review"
2003-02-02T00:00:00-08:00,"This week on Perl 6, week ending 2003-02-02",Piers Cawley,perl.com/pub/2003/02/p6pdigest/20030202.html,perl-6,perl-6-internals-parrot
2003-02-05T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 7,Stas Bekman,perl.com/pub/2003/02/05/mod_perl.html,web,mod-perl-apache-performance
2003-02-09T00:00:00-08:00,"This week on Perl 6, week ending 2003-02-09",Piers Cawley,perl.com/pub/2003/02/p6pdigest/20030209.html,perl-6,perl-6-internals-parrot
2003-02-12T00:00:00-08:00,Module::Build,Dave Rolsky,perl.com/pub/2003/02/12/module1.html,Tooling,module-build-makemaker
2003-02-16T00:00:00-08:00,"This week on Perl 6, week ending 2003-02-16",Piers Cawley,perl.com/pub/2003/02/p6pdigest/20030216.html,perl-6,perl-6-internals-parrot
2003-02-19T00:00:00-08:00,Building a Vector Space Search Engine in Perl,Maciej Ceglowski,perl.com/pub/2003/02/19/engine.html,Tooling,search-engine-vector-space
2003-02-23T00:00:00-08:00,"This week on Perl 6, week ending 2003-02-23",Piers Cawley,perl.com/pub/2003/02/p6pdigest/20030223.html,perl-6,perl-6-internals-parrot
2003-02-27T00:00:00-08:00,Genomic Perl,Simon Cozens,perl.com/pub/2003/02/27/review.html,Science,"genome,biology,book-review,bioinformatics"
2003-03-03T00:00:00-08:00,"This week on Perl 6, week ending 2003-03-02",Piers Cawley,perl.com/pub/2003/03/p6pdigest/20030302.html,perl-6,perl-6-internals-parrot
2003-03-04T00:00:00-08:00,Improving mod_perl Sites' Performance: Part 8,Stas Bekman,perl.com/pub/2003/03/04/mod_perl.html,web,mod-perl-apache-performance
2003-03-07T00:00:00-08:00,Apocalypse 6,Larry Wall,perl.com/pub/2003/03/07/apocalypse6.html,perl-6,perl-6-apocalypse-subroutines
2003-03-09T00:00:00-08:00,"This week on Perl 6, week ending 2003-03-09",Piers Cawley,perl.com/pub/2003/03/p6pdigest/20030309.html,perl-6,perl-6-internals-parrot
2003-03-13T00:00:00-08:00,The Many Dates and Times of Perl,Dave Rolsky,perl.com/pub/2003/03/13/datetime.html,CPAN,
2003-03-16T00:00:00-08:00,"This week on Perl 6, week ending 2003-03-16",Piers Cawley,perl.com/pub/2003/03/p6pdigest/20030316.html,perl-6,perl-6-internals-parrot
2003-03-18T00:00:00-08:00,For Perl Programmers : only,Brian Ingerson,perl.com/pub/2003/03/18/only.html,development,only-module-version
2003-03-23T00:00:00-08:00,"This week on Perl 6, week ending 2003-03-23",Piers Cawley,perl.com/pub/2003/03/p6pdigest/20030323.html,perl-6,perl-6-internals-parrot
2003-03-26T00:00:00-08:00,Five Tips for .NET Programming in Perl,Randy Ray,perl.com/pub/2003/03/26/perlanddotnet.html,Windows,"Dotnet,soap-lite"
2003-03-30T00:00:00-08:00,"This week on Perl 6, week ending 2003-03-30",Piers Cawley,perl.com/pub/2003/03/p6pdigest/20030330.html,perl-6,perl-6-internals-parrot
2003-04-02T00:00:00-08:00,Apache::VMonitor - The Visual System and Apache Server Monitor,Stas Bekman,perl.com/pub/2003/04/02/mod_perl.html,web,mod-perl-apache-vmonitor
2003-04-06T00:00:00-08:00,"This week on Perl 6, week ending 2003-04-06",Piers Cawley,perl.com/pub/2003/04/p6pdigest/20030406.html,perl-6,perl-6-internals-parrot
2003-04-09T00:00:00-08:00,Synopsis 6,"Damian Conway,Allison Randal",perl.com/pub/2003/04/09/synopsis.html,perl-6,perl-6-apocalypse
2003-04-13T00:00:00-08:00,"This week on Perl 6, week ending 2003-04-13",Piers Cawley,perl.com/pub/2003/04/p6pdigest/20030413.html,perl-6,perl-6-internals-parrot
2003-04-17T00:00:00-08:00,Filters in Apache 2.0,Geoffrey Young,perl.com/pub/2003/04/17/filters.html,web,
2003-04-20T00:00:00-08:00,"This week on Perl 6, week ending 2003-04-20",Piers Cawley,perl.com/pub/2003/04/p6pdigest/20030420.html,perl-6,perl-6-internals-parrot
2003-04-22T00:00:00-08:00,POOL,Simon Cozens,perl.com/pub/2003/04/22/pool.html,development,modules-oo-template
2003-04-27T00:00:00-08:00,"This week on Perl 6, week ending 2003-04-27",Piers Cawley,perl.com/pub/2003/04/p6pdigest/20030427.html,perl-6,perl-6-internals-parrot
2003-05-06T00:00:00-08:00,2003 Perl Conferences,Simon Cozens,perl.com/pub/2003/05/06/conferences.html,Community,conferences-yapc-tpc-oscon
2003-05-07T00:00:00-08:00,"This week on Perl 6, week ending 2003-05-04",Piers Cawley,perl.com/pub/2003/05/p6pdigest/20030507.html,perl-6,perl-6-internals-parrot
2003-05-11T00:00:00-08:00,"This week on Perl 6, week ending 2003-05-11",Piers Cawley,perl.com/pub/2003/05/p6pdigest/20030511.html,perl-6,perl-6-internals-parrot
2003-05-13T00:00:00-08:00,CGI::Kwiki,Brian Ingerson,perl.com/pub/2003/05/14/kwiki.html,web,wiki-kwiki-ingy
2003-05-18T00:00:00-08:00,"This week on Perl 6, week ending 2003-05-18",Piers Cawley,perl.com/pub/2003/05/p6pdigest/20030518.html,perl-6,perl-6-internals-parrot
2003-05-22T00:00:00-08:00,Testing mod_perl 2.0,Geoffrey Young,perl.com/pub/2003/05/22/testing.html,web,
2003-05-25T00:00:00-08:00,"This week on Perl 6, week ending 2003-05-25",Piers Cawley,perl.com/pub/2003/05/p6pdigest/20030525.html,perl-6,perl-6-internals-parrot
2003-05-29T00:00:00-08:00,Hidden Treasures of the Perl Core,Casey West,perl.com/pub/2003/05/29/treasures.html,Perl Internals,
2003-06-01T00:00:00-08:00,"This week on Perl 6, week ending 2003-06-01",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030601.html,perl-6,perl-6-internals-parrot
2003-06-06T00:00:00-08:00,Regexp Power,Simon Cozens,perl.com/pub/2003/06/06/regexps.html,Regular Expressions,regex
2003-06-08T00:00:00-08:00,"This week on Perl 6, week ending 2003-06-08",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030608.html,perl-6,perl-6-internals-parrot
2003-06-13T00:00:00-08:00,Perl Design Patterns,Phil Crow,perl.com/pub/2003/06/13/design1.html,development,
2003-06-15T00:00:00-08:00,"This week on Perl 6, week ending 2003-06-15",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030615.html,perl-6,perl-6-internals-parrot
2003-06-19T00:00:00-08:00,"Hidden Treasures of the Perl Core, part II",Casey West,perl.com/pub/2003/06/19/treasures.html,Perl Internals,
2003-06-23T00:00:00-08:00,"This week on Perl 6, week ending 2003-06-29",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030629.html,perl-6,perl-6-internals-parrot
2003-06-23T00:00:00-08:00,"This week on Perl 6, week ending 2003-06-22",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030622.html,perl-6,perl-6-internals-parrot
2003-06-25T00:00:00-08:00,Perl 6 Design Philosophy,"Allison Randal,Dan Sugalski,Leopold Tötsch",perl.com/pub/2003/06/25/perl6essentials.html,perl-6,"design-principles-in-perl-6,parrot,perl-6,perl-6-essentials"
2003-07-01T00:00:00-08:00,"Power Regexps, Part II",Simon Cozens,perl.com/pub/2003/07/01/regexps.html,Regular Expressions,regex
2003-07-06T00:00:00-08:00,"This week on Perl 6, week ending 2003-07-06",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030706.html,perl-6,perl-6-internals-parrot
2003-07-08T00:00:00-08:00,Integrating mod_perl with Apache 2.1 Authentication,Geoffrey Young,perl.com/pub/2003/07/08/mod_perl.html,web,"apache-2,apache-authhandler,digest-authentication,geoffrey-young,mod-perl-2"
2003-07-13T00:00:00-08:00,"This week on Perl 6, week ending 2003-07-13",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030713.html,perl-6,perl-6-internals-parrot
2003-07-15T00:00:00-08:00,How to Avoid Writing Code,Kake Pugh,perl.com/pub/2003/07/15/nocode.html,web,template-database-sql-dbi
2003-07-16T00:00:00-08:00,State of the Onion 2003,Larry Wall,perl.com/pub/2003/07/16/soto2003.html,community,"larry-wall,parrot,perl,perl-6,ponie,state-of-the-onion"
2003-07-20T00:00:00-08:00,"This week on Perl 6, week ending 2003-07-20",Piers Cawley,perl.com/pub/2003/06/p6pdigest/20030720.html,perl-6,perl-6-internals-parrot
2003-07-22T00:00:00-08:00,Overloading,Dave Cross,perl.com/pub/2003/07/22/overloading.html,development,"operator-overloading,overload-pm,perl-overloading-mechanism"
2003-07-29T00:00:00-08:00,Exegesis 6,Damian Conway,perl.com/pub/2003/07/29/exegesis6.html,perl-6,"apocalypse-6,damian-conway,exegesis-6,perl-6,subroutines"
2003-08-03T00:00:00-08:00,"This week on Perl 6, week ending 2003-08-03",Piers Cawley,perl.com/pub/2003/08/p6pdigest/20030803.html,perl-6,perl-6-internals-parrot
2003-08-07T00:00:00-08:00,"Perl Design Patterns, Part 2",Phil Crow,perl.com/pub/2003/08/07/design2.html,development,"patterns,patterns-in-perl,perl,perl-programming,phil-crow"
2003-08-15T00:00:00-08:00,"Perl Design Patterns, Part 3",Phil Crow,perl.com/pub/2003/08/15/design3.html,development,"patterns,patterns-in-perl,perl,perl-programming,phil-crow"
